id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
,TX,M,569.0,0,6,63,7,,328,336.0,342,359.0,11879
,AR,M,855.0,6,1,56,10,,257,267.0,345,374.0,14500
,OR,M,619.0,0,0,42,11,,372,394.0,409,423.0,13208
,MO,F,634.0,0,1,64,15,,322,378.0,355,406.0,14128
,IN,M,397.0,0,1,79,3,,297,340.0,317,362.0,11981
,AZ,M,742.0,0,2,36,11,,395,399.0,421,441.0,13179
,NV,M,607.0,1,7,26,7,,356,397.0,393,431.0,13714
,WI,male,2083.0,52,6,61,9,,264,338.0,393,493.0,19012
,GA,M,866.0,0,1,63,10,,457,458.0,501,506.0,15079
,TX,F,831.0,0,12,59,19,,597,601.0,625,629.0,18705
,CO,F,1782.0,35,5,36,18,,537,704.0,650,749.0,28303
,WI,F,804.0,0,2,89,20,,426,445.0,454,470.0,14328
,ND,F,751.0,0,1,64,8,,304,340.0,338,381.0,13051
,CA,M,5283.0,99,30,50,10,,613,696.0,674,742.0,29050
,FL,F,845.0,1,11,20,9,,289,372.0,358,436.0,16460
,CA,F,1756.0,18,48,38,13,,349,355.0,384,388.0,10285
,AZ,Female,1084.0,2,7,18,13,,365,411.0,434,462.0,17575
,KY,M,310.0,0,0,84,5,,128,171.0,199,233.0,7656
,CA,U,2941.0,83,20,53,11,,677,804.0,712,819.0,28577
,CA,M,1857.0,17,26,52,20,,484,497.0,526,531.0,13912
,NC,female,877.0,7,1,63,10,,293,336.0,362,405.0,13707
,FL,F,1086.0,12,4,24,9,,384,433.0,457,502.0,17091
,SC,F,1015.0,0,14,40,9,,478,500.0,516,533.0,17763
,CA,F,809.0,0,30,52,4,,159,191.0,209,227.0,7074
,Tennessee,M,648.0,0,0,86,5,,320,325.0,352,362.0,12611
,FL,F,902.0,4,13,28,12,,410,413.0,460,461.0,15332
,IL,M,889.0,0,0,86,16,,510,518.0,517,513.0,16731
,CO,F,1309.0,10,3,38,7,,494,528.0,572,606.0,23951
,TX,M,438.0,3,1,68,6,,215,264.0,240,267.0,8729
,CA,M,2961.0,95,16,51,14,,664,665.0,716,708.0,23204
,MI,F,1101.0,18,1,81,7,,515,560.0,554,624.0,19857
,MI,F,704.0,0,22,66,3,,471,494.0,481,511.0,16111
,SD,F,527.0,0,2,71,12,,275,321.0,311,340.0,10866
,CA,M,1519.0,14,9,65,10,,346,381.0,406,429.0,14162
,AK,Male,778.0,0,15,27,15,,473,446.0,546,568.0,20008
,CA,F,1465.0,1,16,25,10,,283,341.0,369,519.0,24555
,CA,M,2765.0,93,10,54,8,,695,709.0,733,753.0,22508
,AL,F,384.0,0,0,66,3,,139,203.0,212,271.0,8615
,FL,F,754.0,1,2,47,9,,351,377.0,402,435.0,14518
,SC,F,689.0,0,1,69,13,,313,320.0,343,350.0,12601
,CA,M,3529.0,93,9,56,19,,564,648.0,633,719.0,26107
,MS,female,403.0,2,0,79,9,,197,230.0,293,365.0,19178
,CO,M,0.0,0,7,17,13,,382,411.0,407,427.0,29436
,WA,F,1734.0,29,3,44,16,,353,405.0,396,430.0,15831
,AZ,U,850.0,3,4,22,9,,309,371.0,356,409.0,14718
,CO,F,1174.0,9,3,40,5,,460,550.0,525,603.0,21646
,Tennessee,F,776.0,1,1,77,5,,312,356.0,367,397.0,12653
,MN,M,267.0,0,2,75,17,,208,238.0,233,256.0,8548
,OR,M,661.0,0,7,56,9,,322,346.0,356,378.0,12749
,CA,F,1368.0,20,7,56,5,,379,416.0,487,528.0,23121
,GA,M,1166.0,7,1,49,23,,541,577.0,589,609.0,18462
,CA,F,3326.0,97,21,51,7,,528,600.0,582,603.0,20390
,FL,M,1385.0,19,7,11,15,,404,464.0,495,545.0,21473
,AA,Male,0.0,0,0,0,10,,0,0.0,0,0.0,0
,CA,M,609.0,2,4,57,9,,220,238.0,297,319.0,11902
,WA,male,634.0,1,2,58,6,,266,320.0,323,372.0,12161
,FL,F,550.0,3,29,20,5,,175,188.0,191,196.0,7958
,ND,F,263.0,0,0,86,3,,198,288.0,240,295.0,10661
,TX,M,331.0,0,4,85,20,,219,258.0,269,301.0,9911
,WA,F,1373.0,12,6,53,7,,379,539.0,445,529.0,19190
,Tennessee,M,416.0,0,0,80,4,,185,221.0,229,261.0,8507
,GA,M,916.0,0,15,31,20,,338,419.0,383,480.0,19463
,SC,F,438.0,0,0,84,15,,201,257.0,242,272.0,8303
,KY,F,722.0,0,2,71,4,,267,317.0,324,399.0,14988
,IL,F,2169.0,60,2,69,12,,862,911.0,899,951.0,35357
,TX,,923.0,6,4,55,9,,554,584.0,661,711.0,25962
,NE,F,901.0,0,5,21,15,,409,472.0,459,504.0,14154
,CA,M,1345.0,1,17,49,11,,446,488.0,477,503.0,16265
,LA,F,608.0,0,1,81,7,,383,410.0,380,402.0,10899
,OK,M,290.0,0,2,72,8,,173,228.0,244,303.0,10700
,CA,F,3209.0,74,10,47,19,,568,728.0,648,759.0,28817
,IN,F,700.0,2,0,75,8,,379,385.0,432,446.0,13332
,AL,F,486.0,3,1,80,6,,237,283.0,281,315.0,10807
,CA,F,621.0,0,8,59,10,,250,266.0,275,307.0,10599
,FL,M,1548.0,35,5,20,25,,572,632.0,646,736.0,40741
,CA,M,1315.0,17,4,62,27,,304,369.0,355,409.0,15193
,MO,M,889.0,0,2,64,3,,408,483.0,468,528.0,16268
,GA,F,2152.0,59,4,42,11,,389,634.0,501,738.0,28753
,NV,M,1032.0,15,12,16,6,,305,361.0,390,454.0,18324
,IL,F,1364.0,16,9,62,25,,451,468.0,518,561.0,21988
,FL,M,566.0,0,9,8,27,,218,242.0,249,272.0,11438
,OR,F,813.0,5,5,37,6,,239,368.0,301,411.0,16248
,LA,M,465.0,1,0,84,4,,198,239.0,260,292.0,8982
,MI,F,943.0,2,1,85,3,,406,502.0,453,515.0,16625
,NE,F,675.0,0,5,39,20,,284,288.0,317,308.0,18892
,TX,M,733.0,0,17,50,9,,452,453.0,496,503.0,14468
,NC,female,1070.0,21,3,53,8,,310,354.0,384,435.0,16741
,CA,F,675.0,0,11,43,22,,344,520.0,438,589.0,23719
,WI,F,693.0,0,6,82,4,,124,389.0,223,383.0,12596
,FL,M,895.0,11,2,28,11,,334,366.0,399,460.0,19627
,CA,F,1884.0,36,4,65,16,,518,580.0,542,636.0,19818
,AZ,Female,891.0,1,5,29,22,,427,429.0,440,449.0,14471
,CA,M,5965.0,99,23,49,9,,1168,1261.0,1053,1089.0,68814
,CA,,566.0,0,25,53,8,,208,223.0,241,253.0,6854
,IL,M,3671.0,93,9,87,5,,1107,1158.0,1043,1108.0,37135
,FL,M,1930.0,49,3,23,9,,462,520.0,581,648.0,31606
,CA,M,2170.0,60,3,65,38,,412,421.0,461,500.0,16335
,WA,U,1801.0,35,6,50,6,,533,601.0,570,630.0,19928
,GA,M,553.0,1,1,87,8,,279,307.0,324,362.0,12145
,CA,F,2423.0,83,17,49,21,,527,561.0,578,610.0,19438
,IL,F,617.0,1,16,45,5,,129,322.0,200,308.0,9955
,IL,M,1209.0,0,6,70,3,,466,467.0,517,516.0,16254
,IA,F,150.0,1,0,85,5,,218,252.0,244,290.0,9942
,NC,female,562.0,0,0,80,17,,373,375.0,378,388.0,10064
,CA,,1073.0,17,14,47,9,,359,392.0,432,453.0,16918
,CA,M,5817.0,98,16,22,9,,931,1445.0,957,1047.0,91576
,MI,M,895.0,0,4,84,25,,465,465.0,560,551.0,16892
,FL,J,772.0,3,3,58,7,,312,338.0,349,376.0,12012
,IN,M,404.0,0,2,75,6,,256,351.0,289,363.0,13067
,CA,F,1881.0,36,9,29,22,,413,499.0,475,507.0,25215
,NC,female,2989.0,66,6,55,5,,289,358.0,387,470.0,21395
,KY,M,318.0,0,0,90,4,,149,163.0,192,207.0,7827
,Tennessee,F,476.0,0,1,78,5,,204,254.0,250,289.0,9524
,OK,M,466.0,0,0,54,7,,222,260.0,263,306.0,13774
,IL,F,852.0,0,7,87,7,,364,393.0,408,459.0,15238
,CA,F,3100.0,79,35,25,13,,133,488.0,306,497.0,18262
,CA,M,3564.0,95,22,47,20,,456,534.0,518,594.0,22726
,CA,F,1398.0,7,23,43,122,,150,213.0,223,272.0,8690
,IL,F,818.0,3,7,76,8,,473,520.0,514,558.0,21695
,CA,M,2287.0,74,28,34,20,,600,615.0,630,652.0,24286
,CA,F,883.0,0,3,58,12,,322,351.0,344,351.0,13596
,IL,F,1181.0,0,2,69,8,,417,424.0,444,449.0,13716
,AL,F,554.0,4,1,63,9,,296,316.0,351,391.0,12774
,AR,Female,490.0,0,1,63,22,,229,271.0,275,310.0,10200
,TX,M,520.0,0,0,78,5,,157,209.0,222,266.0,9635
,IL,F,512.0,1,1,73,14,,269,329.0,295,357.0,12842
,CO,F,1175.0,8,2,38,5,,517,568.0,565,599.0,18850
,CA,M,2103.0,58,52,37,25,,333,306.0,385,368.0,9513
,IL,M,1578.0,11,4,63,9,,531,600.0,535,617.0,17870
,NC,female,538.0,1,0,78,11,,227,288.0,299,374.0,13593
,OK,F,622.0,0,0,64,16,,306,338.0,316,345.0,10625
,CA,F,2208.0,71,25,46,11,,313,334.0,393,411.0,14497
,IL,F,698.0,26,5,57,10,,164,201.0,250,293.0,10618
,TX,F,849.0,3,2,70,15,,394,422.0,430,457.0,14757
,MI,F,318.0,0,2,50,8,,296,292.0,296,299.0,11236
,SC,,834.0,0,6,42,8,,389,398.0,423,436.0,17338
,AA,Male,0.0,0,0,0,8,,0,0.0,0,0.0,0
,AZ,Female,1568.0,23,3,25,20,,493,524.0,600,633.0,22025
,OR,M,709.0,8,3,44,11,,262,304.0,339,372.0,13486
,TX,F,735.0,0,12,42,15,,418,571.0,461,553.0,16097
,CA,M,2578.0,71,58,24,13,,338,347.0,415,430.0,11844
,AL,F,875.0,3,0,89,11,,138,213.0,188,213.0,6125
,OR,F,1373.0,23,3,37,15,,518,534.0,612,655.0,26092
,CA,F,1292.0,20,17,66,10,,266,355.0,436,498.0,16678
,WA,U,759.0,1,3,44,14,,263,270.0,281,287.0,8915
,TX,F,621.0,1,2,73,7,,314,315.0,378,383.0,14581
,NE,M,613.0,0,4,51,7,,259,348.0,299,402.0,17455
,IL,F,350.0,0,0,83,10,,283,333.0,286,350.0,11446
,AR,M,326.0,0,1,32,6,,125,189.0,189,213.0,8845
,CA,F,1724.0,31,4,56,8,,455,462.0,492,539.0,20019
,WY,male,1188.0,33,2,36,5,,102,169.0,187,269.0,12641
,AZ,Female,641.0,0,2,28,10,,278,289.0,304,322.0,13653
,CA,M,2546.0,78,43,37,7,,364,389.0,444,462.0,15100
,IL,F,397.0,0,0,85,5,,287,333.0,329,374.0,12683
,CA,F,2953.0,87,17,27,7,,247,307.0,303,384.0,16742
,TX,F,745.0,3,5,68,20,,275,301.0,295,325.0,10957
,CA,F,3454.0,94,10,36,13,,470,571.0,553,665.0,34702
,CA,F,2172.0,63,47,34,22,,352,344.0,413,369.0,11235
,IL,F,1081.0,1,5,71,7,,474,484.0,489,495.0,15312
,OR,F,409.0,0,5,58,13,,220,275.0,275,297.0,10461
,UT,M,723.0,3,1,76,6,,317,340.0,360,386.0,8903
,CA,M,2632.0,79,22,39,6,,517,572.0,571,618.0,22438
,TX,M,1038.0,0,0,61,8,,482,535.0,580,626.0,24816
,IN,F,666.0,0,3,68,17,,341,399.0,403,417.0,13897
,FL,F,717.0,1,5,14,9,,278,315.0,316,360.0,13366
,WA,F,902.0,8,2,45,18,,374,367.0,505,505.0,20810
,NC,U,436.0,1,1,89,15,,160,206.0,214,258.0,8631
,NE,M,422.0,0,0,81,6,,268,326.0,320,376.0,13261
,NM,M,1647.0,21,9,22,7,,541,599.0,611,642.0,26255
,KS,F,431.0,0,13,61,5,,222,261.0,264,284.0,8886
,WA,male,876.0,3,4,37,20,,337,353.0,403,439.0,15017
,CA,M,1911.0,41,16,54,15,,462,486.0,489,517.0,16099
,Tennessee,F,467.0,2,0,69,4,,203,239.0,282,332.0,11278
,TX,M,867.0,10,3,59,11,,312,352.0,383,420.0,15180
,CO,,1956.0,47,3,34,18,,768,803.0,842,874.0,36868
,IL,M,1102.0,6,10,67,8,,271,469.0,457,588.0,22625
,OR,M,908.0,11,3,47,5,,389,421.0,442,509.0,18876
,CA,M,3365.0,97,8,54,15,,725,742.0,766,771.0,25852
,FL,U,577.0,0,10,10,8,,245,257.0,279,300.0,11975
,WI,male,422.0,0,0,77,4,,224,274.0,282,350.0,12611
,FL,F,533.0,1,3,6,13,,176,189.0,216,242.0,12595
,WI,male,417.0,0,1,90,5,,261,309.0,262,319.0,12051
,WA,F,747.0,1,2,53,10,,373,380.0,409,421.0,13628
,CA,F,1493.0,20,8,62,9,,229,298.0,276,320.0,10841
,SD,M,216.0,0,0,80,5,,211,272.0,258,299.0,9250
,OK,F,325.0,0,4,66,12,,305,332.0,271,303.0,10083
,GA,F,475.0,3,0,76,9,,248,263.0,307,329.0,10549
,CT,M,1392.0,17,6,48,8,,279,343.0,342,401.0,14099
,CA,F,2291.0,68,14,58,18,,353,407.0,402,440.0,13687
,SC,F,1082.0,10,2,43,13,,369,454.0,432,515.0,20355
,MI,M,1152.0,3,6,58,7,,522,563.0,585,649.0,22796
,OR,,573.0,1,1,23,9,,150,166.0,159,182.0,6572
,MO,F,545.0,0,4,64,8,,321,353.0,336,371.0,13748
,CA,M,1951.0,43,35,33,4,,366,385.0,369,400.0,12255
,TX,F,517.0,0,11,51,8,,223,321.0,287,398.0,17671
,OR,M,388.0,0,2,43,15,,186,198.0,209,220.0,9703
,CA,F,1161.0,7,15,58,6,,197,289.0,262,350.0,12764
,WA,F,1862.0,45,15,36,8,,541,548.0,575,593.0,30096
,NC,female,1055.0,3,0,49,7,,288,312.0,355,396.0,13839
,CA,M,1873.0,39,12,44,20,,394,428.0,453,481.0,19031
,MI,M,531.0,0,1,85,8,,311,342.0,351,384.0,13152
,KS,F,857.0,1,1,52,20,,340,481.0,399,510.0,17128
,FL,F,431.0,0,2,63,25,,220,259.0,281,306.0,10129
,CA,F,1580.0,11,8,55,9,,503,490.0,515,483.0,15111
,CA,M,2211.0,74,4,61,12,,592,584.0,625,639.0,18973
,NV,M,1167.0,6,3,18,8,,497,503.0,547,575.0,22162
,IL,M,870.0,4,4,64,6,,396,510.0,456,549.0,21366
,CA,F,2346.0,71,13,42,6,,569,568.0,644,617.0,21982
,FL,M,852.0,1,4,44,19,,426,438.0,455,485.0,14762
,AR,Female,472.0,1,2,55,9,,225,250.0,290,336.0,13758
,CA,M,4026.0,99,7,56,11,,762,787.0,794,835.0,31860
,NV,F,1009.0,1,3,40,23,,367,391.0,393,417.0,14199
,MN,M,887.0,0,5,54,15,,533,544.0,597,652.0,16830
,CO,F,477.0,0,0,61,15,,265,305.0,309,359.0,11854
,TX,F,5149.0,86,11,46,9,,659,1122.0,807,1013.0,72797
,IL,M,915.0,1,1,79,14,,524,547.0,573,592.0,18503
,OR,F,478.0,0,1,51,7,,213,243.0,230,264.0,8810
,OK,F,236.0,0,0,75,5,,203,250.0,285,317.0,12434
,OR,F,734.0,1,4,51,8,,366,427.0,398,448.0,14179
,CA,F,3304.0,82,42,37,32,,567,614.0,629,669.0,21745
,Tennessee,F,591.0,0,7,16,7,,194,200.0,233,237.0,8445
,NE,F,643.0,1,1,65,6,,300,384.0,396,472.0,15003
,KS,M,3939.0,94,3,18,9,,1144,1344.0,1036,1068.0,79386
,NM,F,690.0,0,6,50,6,,328,361.0,340,370.0,12881
,WA,F,1351.0,7,12,45,7,,430,526.0,466,538.0,18642
,IN,F,496.0,0,3,64,3,,345,373.0,337,378.0,12641
,OR,F,469.0,0,1,57,9,,285,300.0,288,311.0,11456
,AZ,Female,560.0,0,4,42,13,,191,202.0,274,317.0,10191
,OK,F,476.0,0,1,76,11,,200,235.0,277,296.0,9379
,CA,F,1577.0,18,18,56,6,,364,377.0,422,440.0,12819
,AR,,428.0,1,0,76,10,,208,227.0,251,276.0,10201
,IL,M,1002.0,2,8,54,21,,434,566.0,495,597.0,21023
,FL,M,736.0,0,12,11,12,,235,288.0,291,351.0,14532
,MN,F,784.0,3,0,84,5,,389,436.0,450,491.0,15497
,CA,F,2982.0,83,13,54,7,,609,660.0,635,713.0,21687
,AL,,394.0,0,0,81,5,,248,281.0,272,313.0,10581
,PA,F,2189.0,63,3,61,15,,656,664.0,711,723.0,22182
,Tennessee,F,452.0,0,0,79,5,,193,256.0,230,270.0,9283
,TX,F,281.0,0,8,89,9,,138,158.0,173,193.0,5843
,CO,M,1175.0,8,2,38,5,,517,568.0,565,599.0,18850
,IN,U,413.0,0,0,79,6,,283,324.0,320,372.0,12509
,MO,F,985.0,2,1,60,6,,492,568.0,595,680.0,24807
,MI,F,320.0,0,1,80,5,,226,310.0,282,324.0,10003
,CA,F,882.0,0,3,69,6,,406,431.0,419,444.0,12842
,AP,Male,0.0,0,0,0,11,,0,0.0,0,0.0,0
,OR,F,217.0,0,1,40,3,,97,163.0,129,149.0,4914
,IL,F,1833.0,37,17,46,17,,594,642.0,668,706.0,21653
,NM,F,952.0,3,2,37,14,,474,478.0,467,482.0,17141
,CO,M,793.0,0,1,66,6,,429,454.0,447,458.0,12976
,CA,M,3256.0,90,19,43,14,,538,603.0,624,628.0,21944
,CA,M,2763.0,83,13,49,20,,465,571.0,530,626.0,22975
,CO,F,952.0,1,3,37,26,,358,432.0,423,461.0,16123
,CA,M,2158.0,62,11,51,9,,576,617.0,604,651.0,20066
,MI,F,477.0,0,6,75,15,,328,431.0,386,446.0,15065
,CA,F,2235.0,66,14,55,5,,441,459.0,449,478.0,15262
,AR,Female,427.0,0,0,77,7,,250,286.0,296,356.0,14425
,IL,M,2000.0,50,2,72,35,,760,773.0,727,759.0,22531
,CA,U,728.0,0,0,54,8,,180,241.0,214,286.0,11426
,CA,M,1345.0,2,12,56,15,,372,436.0,407,437.0,17201
,TX,F,904.0,0,24,46,13,,117,374.0,185,382.0,10892
,OK,F,428.0,0,2,72,12,,267,306.0,315,347.0,11716
,UT,M,735.0,2,2,86,50,,289,343.0,334,358.0,9048
,MI,F,921.0,7,2,86,13,,451,466.0,512,534.0,17564
,IL,F,1349.0,10,30,54,21,,411,428.0,465,488.0,18814
,WI,F,338.0,0,0,62,9,,149,145.0,214,218.0,5317
,MO,F,2941.0,71,5,47,13,,654,843.0,729,879.0,33387
,MN,F,973.0,0,6,61,11,,468,514.0,506,542.0,17726
,CO,M,779.0,3,2,67,8,,260,258.0,318,328.0,16604
,CA,M,3514.0,98,10,40,8,,691,728.0,763,795.0,28298
,TX,M,762.0,1,4,67,9,,439,475.0,481,518.0,16107
,TX,M,591.0,0,0,88,13,,292,339.0,333,377.0,12912
,CA,F,2166.0,68,15,54,14,,427,515.0,471,559.0,15653
,MI,F,951.0,1,7,68,12,,411,548.0,483,623.0,20137
,CA,F,945.0,2,4,65,13,,275,324.0,317,347.0,12089
,CA,F,1408.0,16,13,59,3,,390,469.0,432,508.0,17886
,LA,M,554.0,0,0,86,10,,241,281.0,288,316.0,9759
,WI,,789.0,0,0,88,17,,415,427.0,465,472.0,16332
,OR,F,415.0,0,2,49,5,,205,221.0,239,251.0,8605
,TX,M,818.0,0,3,60,4,,385,453.0,451,485.0,18461
,MI,F,727.0,0,4,85,14,,418,466.0,425,481.0,15227
,CO,F,1070.0,2,3,36,13,,271,388.0,330,394.0,13186
,FL,,1342.0,7,28,30,4,,472,543.0,551,607.0,23348
,CA,M,2278.0,66,15,49,9,,370,424.0,462,508.0,18777
,CA,F,5811.0,99,7,47,16,,1040,1179.0,966,1078.0,61440
,FL,F,1145.0,14,9,27,12,,498,516.0,536,561.0,21059
,MI,F,486.0,0,1,89,8,,293,309.0,324,343.0,10516
,AL,Male,349.0,0,0,95,14,,161,192.0,195,231.0,6934
,Tennessee,F,359.0,2,1,61,8,,162,189.0,211,236.0,8321
,FL,F,756.0,0,7,12,13,,305,321.0,333,354.0,12909
,CA,F,2443.0,72,5,51,12,,423,502.0,506,580.0,21089
,NM,F,871.0,0,5,37,13,,383,403.0,380,386.0,15366
,TX,F,280.0,0,43,49,8,,164,213.0,208,233.0,4967
,Tennessee,F,186.0,0,1,78,6,,77,91.0,119,130.0,4365
,KS,F,634.0,0,0,68,3,,336,403.0,332,421.0,14507
,CA,M,1314.0,12,6,60,17,,363,379.0,376,398.0,12406
,MO,M,695.0,4,0,61,12,,350,482.0,395,439.0,12831
,GA,F,646.0,2,0,83,7,,279,359.0,371,452.0,18434
,CA,M,2252.0,68,7,57,15,,595,608.0,645,658.0,20460
,OR,M,597.0,8,1,41,57,,214,239.0,252,280.0,10247
,NM,F,657.0,1,2,53,10,,264,290.0,308,332.0,11148
,NM,M,782.0,1,11,30,13,,222,294.0,307,453.0,20867
,CA,F,3992.0,96,15,46,10,,801,821.0,839,858.0,29156
,OR,F,807.0,0,7,51,9,,351,388.0,377,420.0,16532
,CA,F,1875.0,33,30,22,6,,226,575.0,343,622.0,23383
,Tennessee,U,486.0,2,0,84,13,,247,273.0,346,393.0,15388
,CA,F,2841.0,87,55,35,20,,426,460.0,476,512.0,15278
,UT,M,542.0,0,17,41,4,,171,172.0,228,237.0,10735
,NC,M,694.0,7,1,73,7,,251,291.0,296,343.0,12282
,CA,,2170.0,60,10,30,10,,397,468.0,473,542.0,22655
,CO,F,755.0,4,9,31,7,,163,233.0,230,335.0,15510
,AR,Female,662.0,1,1,74,10,,292,347.0,337,377.0,12252
,MI,M,350.0,0,3,77,15,,147,352.0,224,348.0,12182
,Tennessee,F,1318.0,26,5,45,10,,388,524.0,466,652.0,27280
,FL,F,800.0,0,9,26,7,,168,227.0,225,274.0,9970
,MI,F,1186.0,0,10,67,7,,496,537.0,513,571.0,20563
,IN,F,1026.0,8,6,57,5,,514,547.0,579,628.0,20949
,MI,M,821.0,1,1,89,11,,403,417.0,474,500.0,15040
,WA,F,646.0,0,4,60,12,,357,365.0,354,377.0,13882
,NC,M,510.0,1,0,58,20,,261,413.0,303,401.0,10743
,IL,M,587.0,0,11,62,5,,313,343.0,349,384.0,15084
,NC,female,595.0,0,0,85,14,,289,346.0,330,381.0,13060
,NE,F,1010.0,8,1,57,15,,547,554.0,611,618.0,18137
,NC,M,915.0,3,3,64,10,,327,461.0,387,512.0,17723
,IL,M,868.0,0,1,85,3,,357,382.0,382,397.0,13378
,MO,M,472.0,1,2,62,6,,157,167.0,203,225.0,8974
,CA,F,3514.0,98,10,40,7,,691,728.0,763,795.0,28298
,Tennessee,M,504.0,0,1,60,10,,338,363.0,372,396.0,16375
,FL,F,1098.0,3,22,20,3,,342,455.0,428,544.0,23740
,NE,F,396.0,0,0,45,9,,259,290.0,288,319.0,10244
,CA,M,1733.0,40,10,53,8,,410,441.0,412,442.0,13449
,IL,F,363.0,0,2,69,23,,242,244.0,302,297.0,11607
,NC,female,444.0,1,0,89,25,,265,282.0,322,357.0,12189
,FL,M,1165.0,9,0,38,20,,373,363.0,410,410.0,15522
,MI,F,640.0,0,5,80,25,,319,391.0,372,424.0,16559
,CA,M,3994.0,99,16,32,7,,522,627.0,609,734.0,24150
,SC,F,381.0,4,0,81,10,,284,354.0,319,381.0,11085
,SD,F,432.0,0,6,78,10,,311,319.0,323,364.0,11095
,MN,F,570.0,2,1,82,5,,280,314.0,325,360.0,11330
,CA,F,1099.0,3,5,57,4,,366,363.0,391,404.0,13229
,MS,female,444.0,2,0,95,20,,136,143.0,218,235.0,11820
,MI,M,1076.0,2,10,69,17,,438,552.0,425,535.0,17353
,CA,M,5164.0,97,20,41,8,,650,715.0,782,842.0,50548
,FL,F,655.0,1,8,17,6,,236,264.0,311,331.0,11094
,CA,M,2182.0,67,13,57,19,,555,561.0,559,569.0,17516
,OR,,584.0,0,1,52,7,,262,332.0,346,386.0,13898
,IL,F,854.0,2,4,73,8,,452,478.0,498,580.0,20510
,MO,F,297.0,0,0,61,9,,146,175.0,178,196.0,8352
,IA,F,688.0,1,2,64,33,,408,484.0,437,510.0,17000
,MI,M,380.0,0,1,77,26,,329,355.0,340,394.0,12349
,AZ,Female,547.0,0,6,44,17,,251,292.0,283,306.0,10393
,WI,male,336.0,0,1,74,8,,301,316.0,326,357.0,10835
,VT,male,876.0,2,3,39,3,,281,297.0,325,353.0,11807
,IL,F,470.0,0,1,68,17,,263,297.0,296,330.0,10776
,MO,M,397.0,0,1,79,15,,203,244.0,246,284.0,9609
,WA,,1222.0,13,10,25,6,,423,492.0,472,487.0,19730
,WA,male,1489.0,14,2,66,25,,413,397.0,481,477.0,16434
,OR,M,454.0,0,4,57,11,,283,313.0,359,448.0,14140
,FL,F,469.0,0,1,27,6,,133,200.0,218,302.0,10321
,CA,F,3261.0,94,2,69,8,,364,430.0,482,523.0,19895
,CO,F,1113.0,2,4,28,12,,393,505.0,428,493.0,18227
,CA,F,1254.0,1,3,60,4,,420,411.0,455,438.0,15376
,MO,F,397.0,0,1,79,8,,203,244.0,246,284.0,9609
,SD,M,595.0,0,3,63,7,,332,347.0,368,389.0,18324
,IL,F,521.0,0,13,80,5,,216,243.0,260,292.0,9845
,CA,F,4093.0,92,7,44,15,,585,697.0,685,776.0,32301
,FL,F,686.0,3,1,36,7,,169,182.0,226,253.0,9678
,SD,M,284.0,0,1,64,9,,222,271.0,274,309.0,9798
,CO,,591.0,0,10,62,2,,211,246.0,249,292.0,10661
,FL,F,822.0,13,2,32,9,,318,354.0,420,488.0,17908
,TX,F,365.0,0,9,86,5,,147,218.0,215,251.0,6802
,MN,F,833.0,0,3,78,9,,381,414.0,396,416.0,13716
,MN,M,634.0,0,2,82,5,,251,271.0,296,320.0,10092
,MO,F,1182.0,2,3,43,19,,359,430.0,386,453.0,18266
,MS,M,336.0,0,1,87,8,,196,222.0,229,251.0,8008
,IN,M,450.0,0,1,68,10,,330,344.0,357,372.0,13149
,TX,F,417.0,0,3,77,14,,185,208.0,217,253.0,10294
,CA,M,1943.0,45,3,48,10,,426,444.0,439,523.0,16702
,CA,,3692.0,97,14,38,7,,783,826.0,827,864.0,32609
,CA,F,1033.0,1,3,50,12,,246,256.0,260,267.0,11090
,MO,F,720.0,1,0,75,4,,335,390.0,341,386.0,13406
,CA,F,1537.0,19,13,58,8,,495,509.0,528,544.0,17689
,MN,F,435.0,0,1,76,8,,181,232.0,225,265.0,9026
,TX,M,1362.0,1,19,28,6,,724,754.0,714,724.0,23403
,CA,F,1568.0,15,12,49,10,,328,406.0,375,451.0,17761
,Tennessee,M,309.0,0,0,85,4,,147,174.0,191,217.0,6852
,CA,F,5975.0,99,20,36,22,,1500,1500.0,1311,1331.0,90600
,AL,F,738.0,2,1,67,11,,332,379.0,387,438.0,16613
,FL,F,1631.0,25,13,25,10,,682,649.0,820,831.0,26585
,TX,M,1217.0,0,2,37,4,,620,654.0,655,692.0,23408
,IA,M,600.0,0,1,74,6,,379,417.0,376,399.0,13988
,CA,F,1936.0,44,21,43,10,,353,360.0,407,409.0,9361
,CA,F,1215.0,9,4,56,22,,296,319.0,352,373.0,12319
,CA,,1375.0,0,7,39,14,,92,279.0,125,203.0,12453
,IL,F,293.0,0,0,92,6,,219,228.0,258,270.0,10914
,WA,F,1053.0,2,5,37,10,,298,343.0,319,366.0,17021
,SC,F,596.0,0,3,53,11,,301,296.0,343,344.0,10405
,AK,Male,1594.0,7,7,26,25,,215,526.0,330,663.0,34426
,MT,female,466.0,0,2,57,13,,244,280.0,280,307.0,10532
,MN,M,866.0,4,6,64,14,,375,423.0,483,573.0,24617
,MO,F,734.0,0,3,71,11,,419,470.0,452,481.0,16029
,NV,F,997.0,0,4,19,11,,416,420.0,416,422.0,14118
,WA,male,683.0,1,5,40,9,,199,278.0,245,341.0,13282
,FL,F,1226.0,10,4,4,4,,354,416.0,410,464.0,21501
